date,park,time,courts,applications,ratio
20221106,亀戸中央公園,1500-1700,4,43,10.75
20221107,亀戸中央公園,1500-1700,4,0,0.0
20221101,亀戸中央公園,1700-1900,4,2,0.5
20221102,亀戸中央公園,1700-1900,4,0,0.0
20221103,亀戸中央公園,1700-1900,4,15,3.75
20221104,亀戸中央公園,1700-1900,4,0,0.0
20221105,亀戸中央公園,1700-1900,4,37,9.25
20221106,亀戸中央公園,1700-1900,4,51,12.75
20221107,亀戸中央公園,1700-1900,4,0,0.0
20221101,亀戸中央公園,1900-2100,4,17,4.25
20221102,亀戸中央公園,1900-2100,4,5,1.25
20221103,亀戸中央公園,1900-2100,4,6,1.5
20221104,亀戸中央公園,1900-2100,4,6,1.5
20221105,亀戸中央公園,1900-2100,4,23,5.75
20221106,亀戸中央公園,1900-2100,4,9,2.25
20221107,亀戸中央公園,1900-2100,4,4,1.0
20221108,亀戸中央公園,900-1100,4,1,0.25
20221109,亀戸中央公園,900-1100,4,0,0.0
20221110,亀戸中央公園,900-1100,4,1,0.25
20221112,亀戸中央公園,900-1100,4,40,10.0
20221113,亀戸中央公園,900-1100,4,57,14.25
20221114,亀戸中央公園,900-1100,4,0,0.0
20221108,亀戸中央公園,1100-1300,4,2,0.5
20221109,亀戸中央公園,1100-1300,4,0,0.0
20221110,亀戸中央公園,1100-1300,4,0,0.0
20221112,亀戸中央公園,1100-1300,4,42,10.5
20221113,亀戸中央公園,1100-1300,4,41,10.25
20221114,亀戸中央公園,1100-1300,4,0,0.0
20221108,亀戸中央公園,1300-1500,4,0,0.0
20221109,亀戸中央公園,1300-1500,4,0,0.0
20221110,亀戸中央公園,1300-1500,4,0,0.0
20221111,亀戸中央公園,1300-1500,4,9,2.25
20221112,亀戸中央公園,1300-1500,4,40,10.0
20221113,亀戸中央公園,1300-1500,4,53,13.25
20221114,亀戸中央公園,1300-1500,4,0,0.0
20221108,亀戸中央公園,1500-1700,4,0,0.0
20221109,亀戸中央公園,1500-1700,4,0,0.0
20221110,亀戸中央公園,1500-1700,4,0,0.0
20221111,亀戸中央公園,1500-1700,4,8,2.0
20221112,亀戸中央公園,1500-1700,4,32,8.0
20221113,亀戸中央公園,1500-1700,4,62,15.5
20221114,亀戸中央公園,1500-1700,4,0,0.0
20221108,亀戸中央公園,1700-1900,4,2,0.5
20221109,亀戸中央公園,1700-1900,4,0,0.0
20221110,亀戸中央公園,1700-1900,4,3,0.75
20221111,亀戸中央公園,1700-1900,4,0,0.0
20221112,亀戸中央公園,1700-1900,4,26,6.5
20221113,亀戸中央公園,1700-1900,4,35,8.75
20221114,亀戸中央公園,1700-1900,4,0,0.0
20221108,亀戸中央公園,1900-2100,4,19,4.75
20221109,亀戸中央公園,1900-2100,4,3,0.75
20221110,亀戸中央公園,1900-2100,4,14,3.5
20221111,亀戸中央公園,1900-2100,4,16,4.0
20221112,亀戸中央公園,1900-2100,4,23,5.75
20221113,亀戸中央公園,1900-2100,4,6,1.5
20221114,亀戸中央公園,1900-2100,4,5,1.25
20221115,亀戸中央公園,900-1100,4,1,0.25
20221116,亀戸中央公園,900-1100,4,0,0.0
20221117,亀戸中央公園,900-1100,4,1,0.25
20221118,亀戸中央公園,900-1100,4,1,0.25
20221119,亀戸中央公園,900-1100,4,34,8.5
20221120,亀戸中央公園,900-1100,4,26,6.5
20221121,亀戸中央公園,900-1100,4,0,0.0
20221115,亀戸中央公園,1100-1300,4,2,0.5
20221116,亀戸中央公園,1100-1300,4,7,1.75
20221117,亀戸中央公園,1100-1300,4,0,0.0
20221118,亀戸中央公園,1100-1300,4,1,0.25
20221119,亀戸中央公園,1100-1300,4,35,8.75
20221120,亀戸中央公園,1100-1300,4,62,15.5
20221121,亀戸中央公園,1100-1300,4,2,0.5
20221115,亀戸中央公園,1300-1500,4,5,1.25
20221116,亀戸中央公園,1300-1500,4,9,2.25
20221117,亀戸中央公園,1300-1500,4,0,0.0
20221118,亀戸中央公園,1300-1500,4,1,0.25
20221119,亀戸中央公園,1300-1500,4,76,19.0
20221120,亀戸中央公園,1300-1500,4,48,12.0
20221121,亀戸中央公園,1300-1500,4,0,0.0
20221115,亀戸中央公園,1500-1700,4,5,1.25
20221116,亀戸中央公園,1500-1700,4,0,0.0
20221117,亀戸中央公園,1500-1700,4,1,0.25
20221118,亀戸中央公園,1500-1700,4,0,0.0
20221119,亀戸中央公園,1500-1700,4,66,16.5
20221120,亀戸中央公園,1500-1700,4,21,5.25
20221121,亀戸中央公園,1500-1700,4,0,0.0
20221115,亀戸中央公園,1700-1900,4,2,0.5
20221116,亀戸中央公園,1700-1900,4,0,0.0
20221117,亀戸中央公園,1700-1900,4,1,0.25
20221118,亀戸中央公園,1700-1900,4,0,0.0
20221119,亀戸中央公園,1700-1900,4,37,9.25
20221120,亀戸中央公園,1700-1900,4,26,6.5
20221121,亀戸中央公園,1700-1900,4,0,0.0
20221115,亀戸中央公園,1900-2100,4,18,4.5
20221116,亀戸中央公園,1900-2100,4,4,1.0
20221117,亀戸中央公園,1900-2100,4,8,2.0
20221118,亀戸中央公園,1900-2100,4,5,1.25
20221119,亀戸中央公園,1900-2100,4,21,5.25
20221120,亀戸中央公園,1900-2100,4,3,0.75
20221121,亀戸中央公園,1900-2100,4,6,1.5
20221122,亀戸中央公園,900-1100,4,1,0.25
20221123,亀戸中央公園,900-1100,4,32,8.0
20221124,亀戸中央公園,900-1100,4,1,0.25
20221125,亀戸中央公園,900-1100,4,1,0.25
20221126,亀戸中央公園,900-1100,4,28,7.0
20221127,亀戸中央公園,900-1100,4,35,8.75
20221128,亀戸中央公園,900-1100,4,2,0.5
20221122,亀戸中央公園,1100-1300,4,2,0.5
20221123,亀戸中央公園,1100-1300,4,25,6.25
20221124,亀戸中央公園,1100-1300,4,0,0.0
20221125,亀戸中央公園,1100-1300,4,1,0.25
20221126,亀戸中央公園,1100-1300,4,26,6.5
20221127,亀戸中央公園,1100-1300,4,56,14.0
20221128,亀戸中央公園,1100-1300,4,0,0.0
20221122,亀戸中央公園,1300-1500,4,0,0.0
20221123,亀戸中央公園,1300-1500,4,24,6.0
20221124,亀戸中央公園,1300-1500,4,0,0.0
20221125,亀戸中央公園,1300-1500,4,2,0.5
20221126,亀戸中央公園,1300-1500,4,34,8.5
20221127,亀戸中央公園,1300-1500,4,66,16.5
20221128,亀戸中央公園,1300-1500,4,0,0.0
20221122,亀戸中央公園,1500-1700,4,0,0.0
20221123,亀戸中央公園,1500-1700,4,27,6.75
20221124,亀戸中央公園,1500-1700,4,0,0.0
20221125,亀戸中央公園,1500-1700,4,3,0.75
20221126,亀戸中央公園,1500-1700,4,40,10.0
20221127,亀戸中央公園,1500-1700,4,22,5.5
20221128,亀戸中央公園,1500-1700,4,0,0.0
20221122,亀戸中央公園,1700-1900,4,2,0.5
20221123,亀戸中央公園,1700-1900,4,6,1.5
20221124,亀戸中央公園,1700-1900,4,2,0.5
20221125,亀戸中央公園,1700-1900,4,0,0.0
20221126,亀戸中央公園,1700-1900,4,26,6.5
20221127,亀戸中央公園,1700-1900,4,5,1.25
20221128,亀戸中央公園,1700-1900,4,0,0.0
20221122,亀戸中央公園,1900-2100,4,16,4.0
20221123,亀戸中央公園,1900-2100,4,4,1.0
20221124,亀戸中央公園,1900-2100,4,9,2.25
20221125,亀戸中央公園,1900-2100,4,11,2.75
20221126,亀戸中央公園,1900-2100,4,10,2.5
20221127,亀戸中央公園,1900-2100,4,3,0.75
20221128,亀戸中央公園,1900-2100,4,4,1.0
20221129,亀戸中央公園,900-1100,4,1,0.25
20221130,亀戸中央公園,900-1100,4,0,0.0
20221129,亀戸中央公園,1100-1300,4,2,0.5
20221130,亀戸中央公園,1100-1300,4,0,0.0
20221129,亀戸中央公園,1300-1500,4,0,0.0
20221130,亀戸中央公園,1300-1500,4,0,0.0
20221129,亀戸中央公園,1500-1700,4,0,0.0
20221130,亀戸中央公園,1500-1700,4,0,0.0
20221129,亀戸中央公園,1700-1900,4,2,0.5
20221130,亀戸中央公園,1700-1900,4,0,0.0
20221129,亀戸中央公園,1900-2100,4,18,4.5
20221130,亀戸中央公園,1900-2100,4,6,1.5
20221101,木場公園,900-1100,6,3,0.5
20221102,木場公園,900-1100,6,1,0.16666666666666666
20221103,木場公園,900-1100,6,80,13.333333333333334
20221104,木場公園,900-1100,6,2,0.3333333333333333
20221105,木場公園,900-1100,6,36,6.0
20221106,木場公園,900-1100,6,45,7.5
20221107,木場公園,900-1100,6,3,0.5
20221101,木場公園,1100-1300,6,1,0.16666666666666666
20221102,木場公園,1100-1300,6,13,2.1666666666666665
20221103,木場公園,1100-1300,6,28,4.666666666666667
20221104,木場公園,1100-1300,6,3,0.5
20221105,木場公園,1100-1300,6,37,6.166666666666667
20221106,木場公園,1100-1300,6,62,10.333333333333334
20221107,木場公園,1100-1300,6,4,0.6666666666666666
20221101,木場公園,1300-1500,6,4,0.6666666666666666
20221102,木場公園,1300-1500,6,6,1.0
20221103,木場公園,1300-1500,6,35,5.833333333333333
20221104,木場公園,1300-1500,6,4,0.6666666666666666
20221105,木場公園,1300-1500,6,64,10.666666666666666
20221106,木場公園,1300-1500,6,72,12.0
20221107,木場公園,1300-1500,6,3,0.5
20221101,木場公園,1500-1700,6,1,0.16666666666666666
20221102,木場公園,1500-1700,6,8,1.3333333333333333
20221103,木場公園,1500-1700,6,33,5.5
20221104,木場公園,1500-1700,6,5,0.8333333333333334
20221105,木場公園,1500-1700,6,96,16.0
20221106,木場公園,1500-1700,6,62,10.333333333333334
20221107,木場公園,1500-1700,6,3,0.5
20221101,木場公園,1700-1900,6,7,1.1666666666666667
20221102,木場公園,1700-1900,6,4,0.6666666666666666
20221103,木場公園,1700-1900,6,23,3.8333333333333335
20221104,木場公園,1700-1900,6,6,1.0
20221105,木場公園,1700-1900,6,31,5.166666666666667
20221106,木場公園,1700-1900,6,22,3.6666666666666665
20221107,木場公園,1700-1900,6,3,0.5
20221101,木場公園,1900-2100,6,9,1.5
20221102,木場公園,1900-2100,6,46,7.666666666666667
20221103,木場公園,1900-2100,6,10,1.6666666666666667
20221104,木場公園,1900-2100,6,17,2.8333333333333335
20221105,木場公園,1900-2100,6,16,2.6666666666666665
20221106,木場公園,1900-2100,6,16,2.6666666666666665
20221107,木場公園,1900-2100,6,9,1.5
20221108,木場公園,900-1100,6,4,0.6666666666666666
20221109,木場公園,900-1100,6,5,0.8333333333333334
20221110,木場公園,900-1100,6,0,0.0
20221111,木場公園,900-1100,6,1,0.16666666666666666
20221112,木場公園,900-1100,6,127,21.166666666666668
20221113,木場公園,900-1100,6,100,16.666666666666668
20221108,木場公園,1100-1300,6,2,0.3333333333333333
20221109,木場公園,1100-1300,6,6,1.0
20221110,木場公園,1100-1300,6,15,2.5
20221111,木場公園,1100-1300,6,3,0.5
20221112,木場公園,1100-1300,6,53,8.833333333333334
20221113,木場公園,1100-1300,6,68,11.333333333333334
20221108,木場公園,1300-1500,6,4,0.6666666666666666
20221109,木場公園,1300-1500,6,4,0.6666666666666666
20221110,木場公園,1300-1500,6,4,0.6666666666666666
20221111,木場公園,1300-1500,6,3,0.5
20221112,木場公園,1300-1500,6,56,9.333333333333334
20221113,木場公園,1300-1500,6,67,11.166666666666666
20221114,木場公園,1300-1500,6,33,5.5
20221108,木場公園,1500-1700,6,1,0.16666666666666666
20221109,木場公園,1500-1700,6,5,0.8333333333333334
20221110,木場公園,1500-1700,6,0,0.0
20221111,木場公園,1500-1700,6,4,0.6666666666666666
20221112,木場公園,1500-1700,6,51,8.5
20221113,木場公園,1500-1700,6,63,10.5
20221114,木場公園,1500-1700,6,19,3.1666666666666665
20221108,木場公園,1700-1900,6,4,0.6666666666666666
20221109,木場公園,1700-1900,6,3,0.5
20221110,木場公園,1700-1900,6,19,3.1666666666666665
20221111,木場公園,1700-1900,6,3,0.5
20221112,木場公園,1700-1900,6,34,5.666666666666667
20221113,木場公園,1700-1900,6,22,3.6666666666666665
20221114,木場公園,1700-1900,6,2,0.3333333333333333
20221108,木場公園,1900-2100,6,23,3.8333333333333335
20221109,木場公園,1900-2100,6,54,9.0
20221110,木場公園,1900-2100,6,56,9.333333333333334
20221111,木場公園,1900-2100,6,14,2.3333333333333335
20221112,木場公園,1900-2100,6,15,2.5
20221113,木場公園,1900-2100,6,14,2.3333333333333335
20221114,木場公園,1900-2100,6,24,4.0
20221115,木場公園,900-1100,6,2,0.3333333333333333
20221116,木場公園,900-1100,6,3,0.5
20221117,木場公園,900-1100,6,2,0.3333333333333333
20221118,木場公園,900-1100,6,0,0.0
20221119,木場公園,900-1100,6,77,12.833333333333334
20221120,木場公園,900-1100,6,73,12.166666666666666
20221121,木場公園,900-1100,6,2,0.3333333333333333
20221115,木場公園,1100-1300,6,3,0.5
20221116,木場公園,1100-1300,6,6,1.0
20221117,木場公園,1100-1300,6,11,1.8333333333333333
20221118,木場公園,1100-1300,6,2,0.3333333333333333
20221119,木場公園,1100-1300,6,30,5.0
20221120,木場公園,1100-1300,6,58,9.666666666666666
20221121,木場公園,1100-1300,6,4,0.6666666666666666
20221115,木場公園,1300-1500,6,3,0.5
20221116,木場公園,1300-1500,6,16,2.6666666666666665
20221117,木場公園,1300-1500,6,3,0.5
20221118,木場公園,1300-1500,6,15,2.5
20221119,木場公園,1300-1500,6,77,12.833333333333334
20221120,木場公園,1300-1500,6,52,8.666666666666666
20221121,木場公園,1300-1500,6,3,0.5
20221115,木場公園,1500-1700,6,1,0.16666666666666666
20221116,木場公園,1500-1700,6,5,0.8333333333333334
20221117,木場公園,1500-1700,6,2,0.3333333333333333
20221118,木場公園,1500-1700,6,14,2.3333333333333335
20221119,木場公園,1500-1700,6,95,15.833333333333334
20221120,木場公園,1500-1700,6,42,7.0
20221121,木場公園,1500-1700,6,3,0.5
20221115,木場公園,1700-1900,6,1,0.16666666666666666
20221116,木場公園,1700-1900,6,2,0.3333333333333333
20221117,木場公園,1700-1900,6,15,2.5
20221118,木場公園,1700-1900,6,5,0.8333333333333334
20221119,木場公園,1700-1900,6,27,4.5
20221120,木場公園,1700-1900,6,16,2.6666666666666665
20221121,木場公園,1700-1900,6,2,0.3333333333333333
20221115,木場公園,1900-2100,6,17,2.8333333333333335
20221116,木場公園,1900-2100,6,45,7.5
20221117,木場公園,1900-2100,6,14,2.3333333333333335
20221118,木場公園,1900-2100,6,21,3.5
20221119,木場公園,1900-2100,6,8,1.3333333333333333
20221120,木場公園,1900-2100,6,6,1.0
20221121,木場公園,1900-2100,6,9,1.5
20221122,木場公園,900-1100,6,3,0.5
20221123,木場公園,900-1100,6,101,16.833333333333332
20221124,木場公園,900-1100,6,1,0.16666666666666666
20221125,木場公園,900-1100,6,3,0.5
20221126,木場公園,900-1100,6,52,8.666666666666666
20221127,木場公園,900-1100,6,70,11.666666666666666
20221128,木場公園,900-1100,6,0,0.0
20221122,木場公園,1100-1300,6,0,0.0
20221123,木場公園,1100-1300,6,58,9.666666666666666
20221124,木場公園,1100-1300,6,20,3.3333333333333335
20221125,木場公園,1100-1300,6,4,0.6666666666666666
20221126,木場公園,1100-1300,6,69,11.5
20221127,木場公園,1100-1300,6,57,9.5
20221128,木場公園,1100-1300,6,4,0.6666666666666666
20221122,木場公園,1300-1500,6,4,0.6666666666666666
20221123,木場公園,1300-1500,6,40,6.666666666666667
20221124,木場公園,1300-1500,6,14,2.3333333333333335
20221125,木場公園,1300-1500,6,5,0.8333333333333334
20221126,木場公園,1300-1500,6,50,8.333333333333334
20221127,木場公園,1300-1500,6,105,17.5
20221128,木場公園,1300-1500,6,18,3.0
20221122,木場公園,1500-1700,6,1,0.16666666666666666
20221123,木場公園,1500-1700,6,31,5.166666666666667
20221124,木場公園,1500-1700,6,4,0.6666666666666666
20221125,木場公園,1500-1700,6,5,0.8333333333333334
20221126,木場公園,1500-1700,6,60,10.0
20221127,木場公園,1500-1700,6,43,7.166666666666667
20221128,木場公園,1500-1700,6,13,2.1666666666666665
20221122,木場公園,1700-1900,6,26,4.333333333333333
20221123,木場公園,1700-1900,6,21,3.5
20221124,木場公園,1700-1900,6,21,3.5
20221125,木場公園,1700-1900,6,3,0.5
20221126,木場公園,1700-1900,6,32,5.333333333333333
20221127,木場公園,1700-1900,6,15,2.5
20221128,木場公園,1700-1900,6,1,0.16666666666666666
20221122,木場公園,1900-2100,6,52,8.666666666666666
20221123,木場公園,1900-2100,6,9,1.5
20221124,木場公園,1900-2100,6,20,3.3333333333333335
20221125,木場公園,1900-2100,6,17,2.8333333333333335
20221126,木場公園,1900-2100,6,24,4.0
20221127,木場公園,1900-2100,6,11,1.8333333333333333
20221128,木場公園,1900-2100,6,7,1.1666666666666667
20221129,木場公園,900-1100,6,5,0.8333333333333334
20221130,木場公園,900-1100,6,1,0.16666666666666666
20221129,木場公園,1100-1300,6,0,0.0
20221130,木場公園,1100-1300,6,12,2.0
20221129,木場公園,1300-1500,6,3,0.5
20221130,木場公園,1300-1500,6,5,0.8333333333333334
20221129,木場公園,1500-1700,6,1,0.16666666666666666
20221130,木場公園,1500-1700,6,2,0.3333333333333333
20221129,木場公園,1700-1900,6,2,0.3333333333333333
20221130,木場公園,1700-1900,6,2,0.3333333333333333
20221129,木場公園,1900-2100,6,15,2.5
20221130,木場公園,1900-2100,6,9,1.5
20221101,祖師谷公園,900-1100,4,19,4.75
20221102,祖師谷公園,900-1100,4,26,6.5
20221103,祖師谷公園,900-1100,4,55,13.75
20221104,祖師谷公園,900-1100,4,25,6.25
20221105,祖師谷公園,900-1100,4,52,13.0
20221106,祖師谷公園,900-1100,4,53,13.25
20221107,祖師谷公園,900-1100,4,22,5.5
20221101,祖師谷公園,1100-1300,4,21,5.25
20221102,祖師谷公園,1100-1300,4,23,5.75
20221103,祖師谷公園,1100-1300,4,56,14.0
20221104,祖師谷公園,1100-1300,4,17,4.25
20221105,祖師谷公園,1100-1300,4,52,13.0
20221106,祖師谷公園,1100-1300,4,48,12.0
20221107,祖師谷公園,1100-1300,4,24,6.0
20221101,祖師谷公園,1300-1600,4,20,5.0
20221102,祖師谷公園,1300-1600,4,14,3.5
20221103,祖師谷公園,1300-1600,4,58,14.5
20221104,祖師谷公園,1300-1600,4,12,3.0
20221105,祖師谷公園,1300-1600,4,66,16.5
20221106,祖師谷公園,1300-1600,4,55,13.75
20221107,祖師谷公園,1300-1600,4,13,3.25
20221108,祖師谷公園,900-1100,4,33,8.25
20221109,祖師谷公園,900-1100,4,20,5.0
20221110,祖師谷公園,900-1100,4,26,6.5
20221111,祖師谷公園,900-1100,4,21,5.25
20221112,祖師谷公園,900-1100,4,55,13.75
20221113,祖師谷公園,900-1100,4,58,14.5
20221114,祖師谷公園,900-1100,4,22,5.5
20221108,祖師谷公園,1100-1300,4,22,5.5
20221109,祖師谷公園,1100-1300,4,18,4.5
20221110,祖師谷公園,1100-1300,4,34,8.5
20221111,祖師谷公園,1100-1300,4,24,6.0
20221112,祖師谷公園,1100-1300,4,50,12.5
20221113,祖師谷公園,1100-1300,4,59,14.75
20221114,祖師谷公園,1100-1300,4,20,5.0
20221108,祖師谷公園,1300-1600,4,23,5.75
20221109,祖師谷公園,1300-1600,4,31,7.75
20221110,祖師谷公園,1300-1600,4,15,3.75
20221111,祖師谷公園,1300-1600,4,19,4.75
20221112,祖師谷公園,1300-1600,4,75,18.75
20221113,祖師谷公園,1300-1600,4,53,13.25
20221114,祖師谷公園,1300-1600,4,11,2.75
20221115,祖師谷公園,900-1100,4,28,7.0
20221116,祖師谷公園,900-1100,4,31,7.75
20221117,祖師谷公園,900-1100,4,17,4.25
20221118,祖師谷公園,900-1100,4,29,7.25
20221119,祖師谷公園,900-1100,4,77,19.25
20221120,祖師谷公園,900-1100,4,49,12.25
20221121,祖師谷公園,900-1100,4,25,6.25
20221115,祖師谷公園,1100-1300,4,19,4.75
20221116,祖師谷公園,1100-1300,4,23,5.75
20221117,祖師谷公園,1100-1300,4,21,5.25
20221118,祖師谷公園,1100-1300,4,21,5.25
20221119,祖師谷公園,1100-1300,4,60,15.0
20221120,祖師谷公園,1100-1300,4,51,12.75
20221121,祖師谷公園,1100-1300,4,26,6.5
20221115,祖師谷公園,1300-1600,4,17,4.25
20221116,祖師谷公園,1300-1600,4,17,4.25
20221117,祖師谷公園,1300-1600,4,36,9.0
20221118,祖師谷公園,1300-1600,4,14,3.5
20221119,祖師谷公園,1300-1600,4,63,15.75
20221120,祖師谷公園,1300-1600,4,69,17.25
20221121,祖師谷公園,1300-1600,4,26,6.5
20221122,祖師谷公園,900-1100,4,19,4.75
20221123,祖師谷公園,900-1100,4,53,13.25
20221124,祖師谷公園,900-1100,4,29,7.25
20221125,祖師谷公園,900-1100,4,21,5.25
20221126,祖師谷公園,900-1100,4,63,15.75
20221127,祖師谷公園,900-1100,4,45,11.25
20221122,祖師谷公園,1100-1300,4,24,6.0
20221123,祖師谷公園,1100-1300,4,53,13.25
20221124,祖師谷公園,1100-1300,4,18,4.5
20221125,祖師谷公園,1100-1300,4,17,4.25
20221126,祖師谷公園,1100-1300,4,57,14.25
20221127,祖師谷公園,1100-1300,4,44,11.0
20221122,祖師谷公園,1300-1600,4,21,5.25
20221123,祖師谷公園,1300-1600,4,55,13.75
20221124,祖師谷公園,1300-1600,4,15,3.75
20221125,祖師谷公園,1300-1600,4,14,3.5
20221126,祖師谷公園,1300-1600,4,62,15.5
20221127,祖師谷公園,1300-1600,4,44,11.0
20221129,祖師谷公園,900-1100,4,15,3.75
20221130,祖師谷公園,900-1100,4,12,3.0
20221129,祖師谷公園,1100-1300,4,25,6.25
20221130,祖師谷公園,1100-1300,4,14,3.5
20221129,祖師谷公園,1300-1600,4,14,3.5
20221130,祖師谷公園,1300-1600,4,14,3.5
20221101,東白鬚公園,900-1100,4,0,0.0
20221102,東白鬚公園,900-1100,4,0,0.0
20221103,東白鬚公園,900-1100,4,30,7.5
20221104,東白鬚公園,900-1100,4,0,0.0
20221105,東白鬚公園,900-1100,4,25,6.25
20221106,東白鬚公園,900-1100,4,59,14.75
20221107,東白鬚公園,900-1100,4,0,0.0
20221101,東白鬚公園,1100-1300,4,0,0.0
20221102,東白鬚公園,1100-1300,4,0,0.0
20221103,東白鬚公園,1100-1300,4,47,11.75
20221104,東白鬚公園,1100-1300,4,0,0.0
20221105,東白鬚公園,1100-1300,4,26,6.5
20221106,東白鬚公園,1100-1300,4,40,10.0
20221107,東白鬚公園,1100-1300,4,1,0.25
20221101,東白鬚公園,1300-1600,4,0,0.0
20221102,東白鬚公園,1300-1600,4,0,0.0
20221103,東白鬚公園,1300-1600,4,40,10.0
20221104,東白鬚公園,1300-1600,4,0,0.0
20221105,東白鬚公園,1300-1600,4,72,18.0
20221106,東白鬚公園,1300-1600,4,74,18.5
20221107,東白鬚公園,1300-1600,4,0,0.0
20221108,東白鬚公園,900-1100,4,0,0.0
20221109,東白鬚公園,900-1100,4,0,0.0
20221110,東白鬚公園,900-1100,4,0,0.0
20221111,東白鬚公園,900-1100,4,0,0.0
20221112,東白鬚公園,900-1100,4,35,8.75
20221113,東白鬚公園,900-1100,4,53,13.25
20221114,東白鬚公園,900-1100,4,0,0.0
20221108,東白鬚公園,1100-1300,4,0,0.0
20221109,東白鬚公園,1100-1300,4,0,0.0
20221110,東白鬚公園,1100-1300,4,0,0.0
20221111,東白鬚公園,1100-1300,4,0,0.0
20221112,東白鬚公園,1100-1300,4,41,10.25
20221113,東白鬚公園,1100-1300,4,40,10.0
20221114,東白鬚公園,1100-1300,4,1,0.25
20221108,東白鬚公園,1300-1600,4,0,0.0
20221109,東白鬚公園,1300-1600,4,0,0.0
20221111,東白鬚公園,1300-1600,4,0,0.0
20221112,東白鬚公園,1300-1600,4,59,14.75
20221113,東白鬚公園,1300-1600,4,75,18.75
20221114,東白鬚公園,1300-1600,4,0,0.0
20221115,東白鬚公園,900-1100,4,0,0.0
20221116,東白鬚公園,900-1100,4,1,0.25
20221117,東白鬚公園,900-1100,4,0,0.0
20221118,東白鬚公園,900-1100,4,0,0.0
20221119,東白鬚公園,900-1100,4,45,11.25
20221120,東白鬚公園,900-1100,4,48,12.0
20221121,東白鬚公園,900-1100,4,0,0.0
20221115,東白鬚公園,1100-1300,4,0,0.0
20221116,東白鬚公園,1100-1300,4,0,0.0
20221117,東白鬚公園,1100-1300,4,0,0.0
20221118,東白鬚公園,1100-1300,4,0,0.0
20221119,東白鬚公園,1100-1300,4,44,11.0
20221120,東白鬚公園,1100-1300,4,37,9.25
20221121,東白鬚公園,1100-1300,4,1,0.25
20221115,東白鬚公園,1300-1600,4,0,0.0
20221116,東白鬚公園,1300-1600,4,0,0.0
20221117,東白鬚公園,1300-1600,4,1,0.25
20221118,東白鬚公園,1300-1600,4,0,0.0
20221119,東白鬚公園,1300-1600,4,50,12.5
20221120,東白鬚公園,1300-1600,4,91,22.75
20221121,東白鬚公園,1300-1600,4,0,0.0
20221122,東白鬚公園,900-1100,4,0,0.0
20221123,東白鬚公園,900-1100,4,28,7.0
20221124,東白鬚公園,900-1100,4,0,0.0
20221125,東白鬚公園,900-1100,4,0,0.0
20221126,東白鬚公園,900-1100,4,28,7.0
20221127,東白鬚公園,900-1100,4,37,9.25
20221128,東白鬚公園,900-1100,4,0,0.0
20221122,東白鬚公園,1100-1300,4,0,0.0
20221123,東白鬚公園,1100-1300,4,27,6.75
20221124,東白鬚公園,1100-1300,4,0,0.0
20221125,東白鬚公園,1100-1300,4,0,0.0
20221126,東白鬚公園,1100-1300,4,37,9.25
20221127,東白鬚公園,1100-1300,4,34,8.5
20221128,東白鬚公園,1100-1300,4,1,0.25
20221122,東白鬚公園,1300-1600,4,0,0.0
20221123,東白鬚公園,1300-1600,4,55,13.75
20221124,東白鬚公園,1300-1600,4,0,0.0
20221125,東白鬚公園,1300-1600,4,0,0.0
20221126,東白鬚公園,1300-1600,4,76,19.0
20221127,東白鬚公園,1300-1600,4,72,18.0
20221128,東白鬚公園,1300-1600,4,0,0.0
20221129,東白鬚公園,900-1100,4,0,0.0
20221130,東白鬚公園,900-1100,4,0,0.0
20221129,東白鬚公園,1100-1300,4,0,0.0
20221130,東白鬚公園,1100-1300,4,0,0.0
20221129,東白鬚公園,1300-1600,4,0,0.0
20221130,東白鬚公園,1300-1600,4,0,0.0
20221101,浮間公園,900-1100,4,0,0.0
20221102,浮間公園,900-1100,4,1,0.25
20221103,浮間公園,900-1100,4,23,5.75
20221104,浮間公園,900-1100,4,0,0.0
20221105,浮間公園,900-1100,4,49,12.25
20221106,浮間公園,900-1100,4,49,12.25
20221107,浮間公園,900-1100,4,1,0.25
20221101,浮間公園,1100-1300,4,0,0.0
20221102,浮間公園,1100-1300,4,7,1.75
20221103,浮間公園,1100-1300,4,27,6.75
20221104,浮間公園,1100-1300,4,1,0.25
20221105,浮間公園,1100-1300,4,36,9.0
20221106,浮間公園,1100-1300,4,32,8.0
20221107,浮間公園,1100-1300,4,0,0.0
20221101,浮間公園,1300-1500,4,0,0.0
20221102,浮間公園,1300-1500,4,5,1.25
20221103,浮間公園,1300-1500,4,30,7.5
20221104,浮間公園,1300-1500,4,0,0.0
20221105,浮間公園,1300-1500,4,45,11.25
20221106,浮間公園,1300-1500,4,59,14.75
20221107,浮間公園,1300-1500,4,2,0.5
20221101,浮間公園,1500-1700,4,0,0.0
20221102,浮間公園,1500-1700,4,0,0.0
20221103,浮間公園,1500-1700,4,19,4.75
20221104,浮間公園,1500-1700,4,0,0.0
20221105,浮間公園,1500-1700,4,32,8.0
20221106,浮間公園,1500-1700,4,60,15.0
20221107,浮間公園,1500-1700,4,0,0.0
20221101,浮間公園,1700-1900,4,3,0.75
20221102,浮間公園,1700-1900,4,2,0.5
20221103,浮間公園,1700-1900,4,11,2.75
20221104,浮間公園,1700-1900,4,3,0.75
20221105,浮間公園,1700-1900,4,36,9.0
