date,park,time,courts,applications,ratio
20221201,亀戸中央公園,1500-1700,4,2,0.5
20221202,亀戸中央公園,1500-1700,4,0,0.0
20221203,亀戸中央公園,1500-1700,4,49,12.25
20221204,亀戸中央公園,1500-1700,4,33,8.25
20221205,亀戸中央公園,1500-1700,4,0,0.0
20221206,亀戸中央公園,1500-1700,4,0,0.0
20221207,亀戸中央公園,1500-1700,4,0,0.0
20221201,亀戸中央公園,1700-1900,4,2,0.5
20221202,亀戸中央公園,1700-1900,4,2,0.5
20221203,亀戸中央公園,1700-1900,4,25,6.25
20221204,亀戸中央公園,1700-1900,4,12,3.0
20221205,亀戸中央公園,1700-1900,4,3,0.75
20221206,亀戸中央公園,1700-1900,4,0,0.0
20221207,亀戸中央公園,1700-1900,4,0,0.0
20221201,亀戸中央公園,1900-2100,4,18,4.5
20221202,亀戸中央公園,1900-2100,4,6,1.5
20221203,亀戸中央公園,1900-2100,4,20,5.0
20221204,亀戸中央公園,1900-2100,4,7,1.75
20221205,亀戸中央公園,1900-2100,4,4,1.0
20221206,亀戸中央公園,1900-2100,4,17,4.25
20221207,亀戸中央公園,1900-2100,4,4,1.0
20221208,亀戸中央公園,900-1100,4,1,0.25
20221209,亀戸中央公園,900-1100,4,1,0.25
20221210,亀戸中央公園,900-1100,4,42,10.5
20221211,亀戸中央公園,900-1100,4,68,17.0
20221212,亀戸中央公園,900-1100,4,0,0.0
20221213,亀戸中央公園,900-1100,4,1,0.25
20221214,亀戸中央公園,900-1100,4,0,0.0
20221208,亀戸中央公園,1100-1300,4,0,0.0
20221209,亀戸中央公園,1100-1300,4,1,0.25
20221210,亀戸中央公園,1100-1300,4,43,10.75
20221211,亀戸中央公園,1100-1300,4,28,7.0
20221212,亀戸中央公園,1100-1300,4,0,0.0
20221213,亀戸中央公園,1100-1300,4,2,0.5
20221214,亀戸中央公園,1100-1300,4,0,0.0
20221208,亀戸中央公園,1300-1500,4,0,0.0
20221209,亀戸中央公園,1300-1500,4,1,0.25
20221210,亀戸中央公園,1300-1500,4,92,23.0
20221211,亀戸中央公園,1300-1500,4,36,9.0
20221212,亀戸中央公園,1300-1500,4,0,0.0
20221213,亀戸中央公園,1300-1500,4,6,1.5
20221214,亀戸中央公園,1300-1500,4,6,1.5
20221208,亀戸中央公園,1500-1700,4,6,1.5
20221209,亀戸中央公園,1500-1700,4,2,0.5
20221210,亀戸中央公園,1500-1700,4,81,20.25
20221211,亀戸中央公園,1500-1700,4,30,7.5
20221212,亀戸中央公園,1500-1700,4,0,0.0
20221213,亀戸中央公園,1500-1700,4,6,1.5
20221214,亀戸中央公園,1500-1700,4,12,3.0
20221208,亀戸中央公園,1700-1900,4,4,1.0
20221209,亀戸中央公園,1700-1900,4,2,0.5
20221210,亀戸中央公園,1700-1900,4,17,4.25
20221211,亀戸中央公園,1700-1900,4,22,5.5
20221212,亀戸中央公園,1700-1900,4,2,0.5
20221213,亀戸中央公園,1700-1900,4,4,1.0
20221214,亀戸中央公園,1700-1900,4,2,0.5
20221208,亀戸中央公園,1900-2100,4,5,1.25
20221209,亀戸中央公園,1900-2100,4,4,1.0
20221210,亀戸中央公園,1900-2100,4,17,4.25
20221211,亀戸中央公園,1900-2100,4,6,1.5
20221212,亀戸中央公園,1900-2100,4,9,2.25
20221213,亀戸中央公園,1900-2100,4,17,4.25
20221214,亀戸中央公園,1900-2100,4,23,5.75
20221215,亀戸中央公園,900-1100,4,1,0.25
20221217,亀戸中央公園,900-1100,4,46,11.5
20221218,亀戸中央公園,900-1100,4,52,13.0
20221219,亀戸中央公園,900-1100,4,2,0.5
20221220,亀戸中央公園,900-1100,4,1,0.25
20221221,亀戸中央公園,900-1100,4,0,0.0
20221215,亀戸中央公園,1100-1300,4,0,0.0
20221217,亀戸中央公園,1100-1300,4,89,22.25
20221218,亀戸中央公園,1100-1300,4,33,8.25
20221219,亀戸中央公園,1100-1300,4,0,0.0
20221220,亀戸中央公園,1100-1300,4,2,0.5
20221221,亀戸中央公園,1100-1300,4,11,2.75
20221215,亀戸中央公園,1300-1500,4,6,1.5
20221216,亀戸中央公園,1300-1500,4,2,0.5
20221217,亀戸中央公園,1300-1500,4,106,26.5
20221218,亀戸中央公園,1300-1500,4,38,9.5
20221219,亀戸中央公園,1300-1500,4,0,0.0
20221220,亀戸中央公園,1300-1500,4,5,1.25
20221221,亀戸中央公園,1300-1500,4,11,2.75
20221215,亀戸中央公園,1500-1700,4,9,2.25
20221216,亀戸中央公園,1500-1700,4,2,0.5
20221217,亀戸中央公園,1500-1700,4,82,20.5
20221218,亀戸中央公園,1500-1700,4,39,9.75
20221219,亀戸中央公園,1500-1700,4,0,0.0
20221220,亀戸中央公園,1500-1700,4,5,1.25
20221221,亀戸中央公園,1500-1700,4,0,0.0
20221215,亀戸中央公園,1700-1900,4,4,1.0
20221216,亀戸中央公園,1700-1900,4,2,0.5
20221217,亀戸中央公園,1700-1900,4,40,10.0
20221218,亀戸中央公園,1700-1900,4,21,5.25
20221219,亀戸中央公園,1700-1900,4,0,0.0
20221220,亀戸中央公園,1700-1900,4,2,0.5
20221221,亀戸中央公園,1700-1900,4,0,0.0
20221215,亀戸中央公園,1900-2100,4,10,2.5
20221216,亀戸中央公園,1900-2100,4,5,1.25
20221217,亀戸中央公園,1900-2100,4,14,3.5
20221218,亀戸中央公園,1900-2100,4,6,1.5
20221219,亀戸中央公園,1900-2100,4,11,2.75
20221220,亀戸中央公園,1900-2100,4,9,2.25
20221221,亀戸中央公園,1900-2100,4,7,1.75
20221222,亀戸中央公園,900-1100,4,1,0.25
20221223,亀戸中央公園,900-1100,4,1,0.25
20221224,亀戸中央公園,900-1100,4,35,8.75
20221225,亀戸中央公園,900-1100,4,21,5.25
20221226,亀戸中央公園,900-1100,4,4,1.0
20221227,亀戸中央公園,900-1100,4,1,0.25
20221228,亀戸中央公園,900-1100,4,0,0.0
20221222,亀戸中央公園,1100-1300,4,0,0.0
20221223,亀戸中央公園,1100-1300,4,1,0.25
20221224,亀戸中央公園,1100-1300,4,25,6.25
20221225,亀戸中央公園,1100-1300,4,18,4.5
20221226,亀戸中央公園,1100-1300,4,0,0.0
20221227,亀戸中央公園,1100-1300,4,2,0.5
20221228,亀戸中央公園,1100-1300,4,0,0.0
20221222,亀戸中央公園,1300-1500,4,0,0.0
20221223,亀戸中央公園,1300-1500,4,1,0.25
20221224,亀戸中央公園,1300-1500,4,46,11.5
20221225,亀戸中央公園,1300-1500,4,63,15.75
20221226,亀戸中央公園,1300-1500,4,0,0.0
20221227,亀戸中央公園,1300-1500,4,0,0.0
20221228,亀戸中央公園,1300-1500,4,3,0.75
20221222,亀戸中央公園,1500-1700,4,2,0.5
20221223,亀戸中央公園,1500-1700,4,2,0.5
20221224,亀戸中央公園,1500-1700,4,45,11.25
20221225,亀戸中央公園,1500-1700,4,16,4.0
20221226,亀戸中央公園,1500-1700,4,0,0.0
20221227,亀戸中央公園,1500-1700,4,0,0.0
20221228,亀戸中央公園,1500-1700,4,1,0.25
20221222,亀戸中央公園,1700-1900,4,4,1.0
20221223,亀戸中央公園,1700-1900,4,2,0.5
20221224,亀戸中央公園,1700-1900,4,12,3.0
20221225,亀戸中央公園,1700-1900,4,2,0.5
20221226,亀戸中央公園,1700-1900,4,0,0.0
20221227,亀戸中央公園,1700-1900,4,0,0.0
20221228,亀戸中央公園,1700-1900,4,0,0.0
20221222,亀戸中央公園,1900-2100,4,9,2.25
20221223,亀戸中央公園,1900-2100,4,3,0.75
20221224,亀戸中央公園,1900-2100,4,2,0.5
20221225,亀戸中央公園,1900-2100,4,0,0.0
20221226,亀戸中央公園,1900-2100,4,3,0.75
20221227,亀戸中央公園,1900-2100,4,4,1.0
20221228,亀戸中央公園,1900-2100,4,3,0.75
20221229,亀戸中央公園,900-1100,4,3,0.75
20221230,亀戸中央公園,900-1100,4,14,3.5
20221229,亀戸中央公園,1100-1300,4,7,1.75
20221230,亀戸中央公園,1100-1300,4,7,1.75
20221229,亀戸中央公園,1300-1500,4,11,2.75
20221230,亀戸中央公園,1300-1500,4,10,2.5
20221229,亀戸中央公園,1500-1700,4,6,1.5
20221230,亀戸中央公園,1500-1700,4,17,4.25
20221229,亀戸中央公園,1700-1900,4,3,0.75
20221230,亀戸中央公園,1700-1900,4,3,0.75
20221229,亀戸中央公園,1900-2100,4,2,0.5
20221230,亀戸中央公園,1900-2100,4,2,0.5
20221201,木場公園,900-1100,6,0,0.0
20221202,木場公園,900-1100,6,2,0.3333333333333333
20221203,木場公園,900-1100,6,44,7.333333333333333
20221204,木場公園,900-1100,6,76,12.666666666666666
20221205,木場公園,900-1100,6,3,0.5
20221206,木場公園,900-1100,6,2,0.3333333333333333
20221207,木場公園,900-1100,6,3,0.5
20221201,木場公園,1100-1300,6,10,1.6666666666666667
20221202,木場公園,1100-1300,6,3,0.5
20221203,木場公園,1100-1300,6,78,13.0
20221204,木場公園,1100-1300,6,98,16.333333333333332
20221205,木場公園,1100-1300,6,4,0.6666666666666666
20221206,木場公園,1100-1300,6,2,0.3333333333333333
20221207,木場公園,1100-1300,6,6,1.0
20221201,木場公園,1300-1500,6,4,0.6666666666666666
20221202,木場公園,1300-1500,6,4,0.6666666666666666
20221203,木場公園,1300-1500,6,88,14.666666666666666
20221204,木場公園,1300-1500,6,92,15.333333333333334
20221205,木場公園,1300-1500,6,3,0.5
20221206,木場公園,1300-1500,6,4,0.6666666666666666
20221207,木場公園,1300-1500,6,3,0.5
20221201,木場公園,1500-1700,6,0,0.0
20221202,木場公園,1500-1700,6,5,0.8333333333333334
20221203,木場公園,1500-1700,6,159,26.5
20221204,木場公園,1500-1700,6,61,10.166666666666666
20221205,木場公園,1500-1700,6,2,0.3333333333333333
20221206,木場公園,1500-1700,6,1,0.16666666666666666
20221207,木場公園,1500-1700,6,10,1.6666666666666667
20221201,木場公園,1700-1900,6,3,0.5
20221202,木場公園,1700-1900,6,2,0.3333333333333333
20221203,木場公園,1700-1900,6,26,4.333333333333333
20221204,木場公園,1700-1900,6,33,5.5
20221205,木場公園,1700-1900,6,0,0.0
20221206,木場公園,1700-1900,6,2,0.3333333333333333
20221207,木場公園,1700-1900,6,4,0.6666666666666666
20221201,木場公園,1900-2100,6,16,2.6666666666666665
20221202,木場公園,1900-2100,6,15,2.5
20221203,木場公園,1900-2100,6,23,3.8333333333333335
20221204,木場公園,1900-2100,6,19,3.1666666666666665
20221205,木場公園,1900-2100,6,13,2.1666666666666665
20221206,木場公園,1900-2100,6,20,3.3333333333333335
20221207,木場公園,1900-2100,6,110,18.333333333333332
20221208,木場公園,900-1100,6,0,0.0
20221209,木場公園,900-1100,6,2,0.3333333333333333
20221210,木場公園,900-1100,6,76,12.666666666666666
20221211,木場公園,900-1100,6,138,23.0
20221213,木場公園,900-1100,6,4,0.6666666666666666
20221214,木場公園,900-1100,6,3,0.5
20221208,木場公園,1100-1300,6,12,2.0
20221209,木場公園,1100-1300,6,5,0.8333333333333334
20221210,木場公園,1100-1300,6,82,13.666666666666666
20221211,木場公園,1100-1300,6,113,18.833333333333332
20221213,木場公園,1100-1300,6,1,0.16666666666666666
20221214,木場公園,1100-1300,6,4,0.6666666666666666
20221208,木場公園,1300-1500,6,5,0.8333333333333334
20221209,木場公園,1300-1500,6,3,0.5
20221210,木場公園,1300-1500,6,85,14.166666666666666
20221211,木場公園,1300-1500,6,88,14.666666666666666
20221212,木場公園,1300-1500,6,37,6.166666666666667
20221213,木場公園,1300-1500,6,4,0.6666666666666666
20221214,木場公園,1300-1500,6,5,0.8333333333333334
20221208,木場公園,1500-1700,6,1,0.16666666666666666
20221209,木場公園,1500-1700,6,4,0.6666666666666666
20221210,木場公園,1500-1700,6,71,11.833333333333334
20221211,木場公園,1500-1700,6,80,13.333333333333334
20221212,木場公園,1500-1700,6,18,3.0
20221213,木場公園,1500-1700,6,1,0.16666666666666666
20221214,木場公園,1500-1700,6,8,1.3333333333333333
20221208,木場公園,1700-1900,6,5,0.8333333333333334
20221209,木場公園,1700-1900,6,4,0.6666666666666666
20221210,木場公園,1700-1900,6,72,12.0
20221211,木場公園,1700-1900,6,37,6.166666666666667
20221212,木場公園,1700-1900,6,4,0.6666666666666666
20221213,木場公園,1700-1900,6,2,0.3333333333333333
20221214,木場公園,1700-1900,6,4,0.6666666666666666
20221208,木場公園,1900-2100,6,17,2.8333333333333335
20221209,木場公園,1900-2100,6,20,3.3333333333333335
20221210,木場公園,1900-2100,6,23,3.8333333333333335
20221211,木場公園,1900-2100,6,25,4.166666666666667
20221212,木場公園,1900-2100,6,13,2.1666666666666665
20221213,木場公園,1900-2100,6,18,3.0
20221214,木場公園,1900-2100,6,49,8.166666666666666
20221215,木場公園,900-1100,6,2,0.3333333333333333
20221216,木場公園,900-1100,6,0,0.0
20221217,木場公園,900-1100,6,96,16.0
20221218,木場公園,900-1100,6,106,17.666666666666668
20221219,木場公園,900-1100,6,4,0.6666666666666666
20221220,木場公園,900-1100,6,4,0.6666666666666666
20221221,木場公園,900-1100,6,3,0.5
20221215,木場公園,1100-1300,6,10,1.6666666666666667
20221216,木場公園,1100-1300,6,4,0.6666666666666666
20221217,木場公園,1100-1300,6,65,10.833333333333334
20221218,木場公園,1100-1300,6,94,15.666666666666666
20221219,木場公園,1100-1300,6,6,1.0
20221220,木場公園,1100-1300,6,8,1.3333333333333333
20221221,木場公園,1100-1300,6,11,1.8333333333333333
20221215,木場公園,1300-1500,6,5,0.8333333333333334
20221216,木場公園,1300-1500,6,2,0.3333333333333333
20221217,木場公園,1300-1500,6,101,16.833333333333332
20221218,木場公園,1300-1500,6,82,13.666666666666666
20221219,木場公園,1300-1500,6,4,0.6666666666666666
20221220,木場公園,1300-1500,6,4,0.6666666666666666
20221221,木場公園,1300-1500,6,16,2.6666666666666665
20221215,木場公園,1500-1700,6,4,0.6666666666666666
20221216,木場公園,1500-1700,6,4,0.6666666666666666
20221217,木場公園,1500-1700,6,87,14.5
20221218,木場公園,1500-1700,6,64,10.666666666666666
20221219,木場公園,1500-1700,6,3,0.5
20221220,木場公園,1500-1700,6,1,0.16666666666666666
20221221,木場公園,1500-1700,6,4,0.6666666666666666
20221215,木場公園,1700-1900,6,5,0.8333333333333334
20221216,木場公園,1700-1900,6,4,0.6666666666666666
20221217,木場公園,1700-1900,6,52,8.666666666666666
20221218,木場公園,1700-1900,6,18,3.0
20221219,木場公園,1700-1900,6,2,0.3333333333333333
20221220,木場公園,1700-1900,6,2,0.3333333333333333
20221221,木場公園,1700-1900,6,3,0.5
20221215,木場公園,1900-2100,6,14,2.3333333333333335
20221216,木場公園,1900-2100,6,69,11.5
20221217,木場公園,1900-2100,6,11,1.8333333333333333
20221218,木場公園,1900-2100,6,15,2.5
20221219,木場公園,1900-2100,6,9,1.5
20221220,木場公園,1900-2100,6,17,2.8333333333333335
20221221,木場公園,1900-2100,6,13,2.1666666666666665
20221222,木場公園,900-1100,6,1,0.16666666666666666
20221223,木場公園,900-1100,6,0,0.0
20221224,木場公園,900-1100,6,78,13.0
20221225,木場公園,900-1100,6,66,11.0
20221226,木場公園,900-1100,6,1,0.16666666666666666
20221227,木場公園,900-1100,6,30,5.0
20221228,木場公園,900-1100,6,4,0.6666666666666666
20221222,木場公園,1100-1300,6,25,4.166666666666667
20221223,木場公園,1100-1300,6,5,0.8333333333333334
20221224,木場公園,1100-1300,6,41,6.833333333333333
20221225,木場公園,1100-1300,6,57,9.5
20221226,木場公園,1100-1300,6,9,1.5
20221227,木場公園,1100-1300,6,4,0.6666666666666666
20221228,木場公園,1100-1300,6,7,1.1666666666666667
20221222,木場公園,1300-1500,6,4,0.6666666666666666
20221223,木場公園,1300-1500,6,4,0.6666666666666666
20221224,木場公園,1300-1500,6,84,14.0
20221225,木場公園,1300-1500,6,47,7.833333333333333
20221226,木場公園,1300-1500,6,11,1.8333333333333333
20221227,木場公園,1300-1500,6,4,0.6666666666666666
20221228,木場公園,1300-1500,6,8,1.3333333333333333
20221222,木場公園,1500-1700,6,2,0.3333333333333333
20221223,木場公園,1500-1700,6,2,0.3333333333333333
20221224,木場公園,1500-1700,6,74,12.333333333333334
20221225,木場公園,1500-1700,6,14,2.3333333333333335
20221226,木場公園,1500-1700,6,8,1.3333333333333333
20221227,木場公園,1500-1700,6,1,0.16666666666666666
20221228,木場公園,1500-1700,6,6,1.0
20221222,木場公園,1700-1900,6,4,0.6666666666666666
20221223,木場公園,1700-1900,6,2,0.3333333333333333
20221224,木場公園,1700-1900,6,5,0.8333333333333334
20221225,木場公園,1700-1900,6,5,0.8333333333333334
20221226,木場公園,1700-1900,6,2,0.3333333333333333
20221227,木場公園,1700-1900,6,2,0.3333333333333333
20221228,木場公園,1700-1900,6,0,0.0
20221222,木場公園,1900-2100,6,51,8.5
20221223,木場公園,1900-2100,6,10,1.6666666666666667
20221224,木場公園,1900-2100,6,2,0.3333333333333333
20221225,木場公園,1900-2100,6,4,0.6666666666666666
20221226,木場公園,1900-2100,6,7,1.1666666666666667
20221227,木場公園,1900-2100,6,9,1.5
20221228,木場公園,1900-2100,6,3,0.5
20221229,木場公園,900-1100,6,11,1.8333333333333333
20221230,木場公園,900-1100,6,47,7.833333333333333
20221229,木場公園,1100-1300,6,15,2.5
20221230,木場公園,1100-1300,6,21,3.5
20221229,木場公園,1300-1500,6,25,4.166666666666667
20221230,木場公園,1300-1500,6,20,3.3333333333333335
20221229,木場公園,1500-1700,6,8,1.3333333333333333
20221230,木場公園,1500-1700,6,10,1.6666666666666667
20221229,木場公園,1700-1900,6,3,0.5
20221230,木場公園,1700-1900,6,4,0.6666666666666666
20221229,木場公園,1900-2100,6,2,0.3333333333333333
20221230,木場公園,1900-2100,6,2,0.3333333333333333
20221203,祖師谷公園,900-1100,4,87,21.75
20221204,祖師谷公園,900-1100,4,53,13.25
20221203,祖師谷公園,1100-1300,4,60,15.0
20221204,祖師谷公園,1100-1300,4,56,14.0
20221203,祖師谷公園,1300-1600,4,54,13.5
20221204,祖師谷公園,1300-1600,4,58,14.5
20221208,祖師谷公園,900-1100,4,33,8.25
20221209,祖師谷公園,900-1100,4,21,5.25
20221210,祖師谷公園,900-1100,4,87,21.75
20221211,祖師谷公園,900-1100,4,72,18.0
20221212,祖師谷公園,900-1100,4,29,7.25
20221213,祖師谷公園,900-1100,4,29,7.25
20221214,祖師谷公園,900-1100,4,50,12.5
20221208,祖師谷公園,1100-1300,4,28,7.0
20221209,祖師谷公園,1100-1300,4,30,7.5
20221210,祖師谷公園,1100-1300,4,56,14.0
20221211,祖師谷公園,1100-1300,4,63,15.75
20221212,祖師谷公園,1100-1300,4,28,7.0
20221213,祖師谷公園,1100-1300,4,37,9.25
20221214,祖師谷公園,1100-1300,4,33,8.25
20221208,祖師谷公園,1300-1600,4,17,4.25
20221209,祖師谷公園,1300-1600,4,19,4.75
20221210,祖師谷公園,1300-1600,4,62,15.5
20221211,祖師谷公園,1300-1600,4,56,14.0
20221212,祖師谷公園,1300-1600,4,30,7.5
20221213,祖師谷公園,1300-1600,4,35,8.75
20221214,祖師谷公園,1300-1600,4,32,8.0
20221215,祖師谷公園,900-1100,4,26,6.5
20221216,祖師谷公園,900-1100,4,31,7.75
20221217,祖師谷公園,900-1100,4,136,34.0
20221218,祖師谷公園,900-1100,4,60,15.0
20221219,祖師谷公園,900-1100,4,19,4.75
20221220,祖師谷公園,900-1100,4,30,7.5
20221221,祖師谷公園,900-1100,4,36,9.0
20221215,祖師谷公園,1100-1300,4,35,8.75
20221216,祖師谷公園,1100-1300,4,29,7.25
20221217,祖師谷公園,1100-1300,4,57,14.25
20221218,祖師谷公園,1100-1300,4,67,16.75
20221219,祖師谷公園,1100-1300,4,45,11.25
20221220,祖師谷公園,1100-1300,4,29,7.25
20221221,祖師谷公園,1100-1300,4,32,8.0
20221215,祖師谷公園,1300-1600,4,33,8.25
20221216,祖師谷公園,1300-1600,4,22,5.5
20221217,祖師谷公園,1300-1600,4,85,21.25
20221218,祖師谷公園,1300-1600,4,74,18.5
20221219,祖師谷公園,1300-1600,4,24,6.0
20221220,祖師谷公園,1300-1600,4,24,6.0
20221221,祖師谷公園,1300-1600,4,22,5.5
20221222,祖師谷公園,900-1100,4,32,8.0
20221223,祖師谷公園,900-1100,4,26,6.5
20221224,祖師谷公園,900-1100,4,36,9.0
20221225,祖師谷公園,900-1100,4,60,15.0
20221226,祖師谷公園,900-1100,4,25,6.25
20221228,祖師谷公園,900-1100,4,13,3.25
20221222,祖師谷公園,1100-1300,4,36,9.0
20221223,祖師谷公園,1100-1300,4,20,5.0
20221224,祖師谷公園,1100-1300,4,43,10.75
20221225,祖師谷公園,1100-1300,4,50,12.5
20221226,祖師谷公園,1100-1300,4,27,6.75
20221228,祖師谷公園,1100-1300,4,10,2.5
20221222,祖師谷公園,1300-1600,4,10,2.5
20221223,祖師谷公園,1300-1600,4,18,4.5
20221224,祖師谷公園,1300-1600,4,55,13.75
20221225,祖師谷公園,1300-1600,4,55,13.75
20221226,祖師谷公園,1300-1600,4,22,5.5
20221228,祖師谷公園,1300-1600,4,14,3.5
20221229,祖師谷公園,900-1100,4,19,4.75
20221230,祖師谷公園,900-1100,4,19,4.75
20221229,祖師谷公園,1100-1300,4,26,6.5
20221230,祖師谷公園,1100-1300,4,34,8.5
20221229,祖師谷公園,1300-1600,4,23,5.75
20221230,祖師谷公園,1300-1600,4,26,6.5
20221201,東白鬚公園,900-1100,4,0,0.0
20221202,東白鬚公園,900-1100,4,0,0.0
20221203,東白鬚公園,900-1100,4,35,8.75
20221204,東白鬚公園,900-1100,4,49,12.25
20221205,東白鬚公園,900-1100,4,0,0.0
20221206,東白鬚公園,900-1100,4,0,0.0
20221207,東白鬚公園,900-1100,4,0,0.0
20221201,東白鬚公園,1100-1300,4,0,0.0
20221202,東白鬚公園,1100-1300,4,0,0.0
20221203,東白鬚公園,1100-1300,4,54,13.5
20221204,東白鬚公園,1100-1300,4,49,12.25
20221205,東白鬚公園,1100-1300,4,1,0.25
20221206,東白鬚公園,1100-1300,4,0,0.0
20221207,東白鬚公園,1100-1300,4,0,0.0
20221201,東白鬚公園,1300-1600,4,0,0.0
20221202,東白鬚公園,1300-1600,4,0,0.0
20221203,東白鬚公園,1300-1600,4,104,26.0
20221204,東白鬚公園,1300-1600,4,36,9.0
20221205,東白鬚公園,1300-1600,4,0,0.0
20221206,東白鬚公園,1300-1600,4,0,0.0
20221208,東白鬚公園,900-1100,4,0,0.0
20221209,東白鬚公園,900-1100,4,0,0.0
20221210,東白鬚公園,900-1100,4,19,4.75
20221211,東白鬚公園,900-1100,4,55,13.75
20221212,東白鬚公園,900-1100,4,0,0.0
20221213,東白鬚公園,900-1100,4,0,0.0
20221214,東白鬚公園,900-1100,4,0,0.0
20221208,東白鬚公園,1100-1300,4,0,0.0
20221209,東白鬚公園,1100-1300,4,0,0.0
20221210,東白鬚公園,1100-1300,4,48,12.0
20221211,東白鬚公園,1100-1300,4,37,9.25
20221212,東白鬚公園,1100-1300,4,1,0.25
20221213,東白鬚公園,1100-1300,4,0,0.0
20221214,東白鬚公園,1100-1300,4,0,0.0
20221208,東白鬚公園,1300-1600,4,0,0.0
20221209,東白鬚公園,1300-1600,4,0,0.0
20221210,東白鬚公園,1300-1600,4,80,20.0
20221211,東白鬚公園,1300-1600,4,72,18.0
20221212,東白鬚公園,1300-1600,4,0,0.0
20221213,東白鬚公園,1300-1600,4,0,0.0
20221214,東白鬚公園,1300-1600,4,0,0.0
20221215,東白鬚公園,900-1100,4,0,0.0
20221216,東白鬚公園,900-1100,4,0,0.0
20221217,東白鬚公園,900-1100,4,34,8.5
20221218,東白鬚公園,900-1100,4,50,12.5
20221219,東白鬚公園,900-1100,4,0,0.0
20221220,東白鬚公園,900-1100,4,0,0.0
20221221,東白鬚公園,900-1100,4,1,0.25
20221215,東白鬚公園,1100-1300,4,0,0.0
20221216,東白鬚公園,1100-1300,4,0,0.0
20221217,東白鬚公園,1100-1300,4,29,7.25
20221218,東白鬚公園,1100-1300,4,54,13.5
20221219,東白鬚公園,1100-1300,4,1,0.25
20221220,東白鬚公園,1100-1300,4,0,0.0
20221221,東白鬚公園,1100-1300,4,0,0.0
20221215,東白鬚公園,1300-1600,4,0,0.0
20221216,東白鬚公園,1300-1600,4,0,0.0
20221217,東白鬚公園,1300-1600,4,94,23.5
20221218,東白鬚公園,1300-1600,4,108,27.0
20221219,東白鬚公園,1300-1600,4,0,0.0
20221220,東白鬚公園,1300-1600,4,0,0.0
20221221,東白鬚公園,1300-1600,4,0,0.0
20221222,東白鬚公園,900-1100,4,0,0.0
20221223,東白鬚公園,900-1100,4,0,0.0
20221224,東白鬚公園,900-1100,4,33,8.25
20221225,東白鬚公園,900-1100,4,52,13.0
20221226,東白鬚公園,900-1100,4,0,0.0
20221227,東白鬚公園,900-1100,4,0,0.0
20221228,東白鬚公園,900-1100,4,0,0.0
20221222,東白鬚公園,1100-1300,4,0,0.0
20221223,東白鬚公園,1100-1300,4,0,0.0
20221224,東白鬚公園,1100-1300,4,42,10.5
20221225,東白鬚公園,1100-1300,4,40,10.0
20221226,東白鬚公園,1100-1300,4,1,0.25
20221227,東白鬚公園,1100-1300,4,0,0.0
20221228,東白鬚公園,1100-1300,4,0,0.0
20221222,東白鬚公園,1300-1600,4,0,0.0
20221223,東白鬚公園,1300-1600,4,0,0.0
20221224,東白鬚公園,1300-1600,4,56,14.0
20221225,東白鬚公園,1300-1600,4,45,11.25
20221226,東白鬚公園,1300-1600,4,0,0.0
20221227,東白鬚公園,1300-1600,4,0,0.0
20221228,東白鬚公園,1300-1600,4,0,0.0
20221229,東白鬚公園,900-1100,4,4,1.0
20221230,東白鬚公園,900-1100,4,3,0.75
20221229,東白鬚公園,1100-1300,4,9,2.25
20221230,東白鬚公園,1100-1300,4,15,3.75
20221229,東白鬚公園,1300-1600,4,11,2.75
20221230,東白鬚公園,1300-1600,4,20,5.0
20221201,浮間公園,900-1100,4,0,0.0
20221202,浮間公園,900-1100,4,0,0.0
20221203,浮間公園,900-1100,4,63,15.75
20221204,浮間公園,900-1100,4,31,7.75
20221205,浮間公園,900-1100,4,0,0.0
20221206,浮間公園,900-1100,4,0,0.0
20221207,浮間公園,900-1100,4,0,0.0
20221201,浮間公園,1100-1300,4,0,0.0
20221202,浮間公園,1100-1300,4,4,1.0
20221203,浮間公園,1100-1300,4,41,10.25
20221204,浮間公園,1100-1300,4,47,11.75
20221205,浮間公園,1100-1300,4,2,0.5
20221206,浮間公園,1100-1300,4,0,0.0
20221207,浮間公園,1100-1300,4,8,2.0
20221201,浮間公園,1300-1500,4,0,0.0
20221202,浮間公園,1300-1500,4,0,0.0
20221203,浮間公園,1300-1500,4,48,12.0
20221204,浮間公園,1300-1500,4,76,19.0
20221205,浮間公園,1300-1500,4,4,1.0
20221206,浮間公園,1300-1500,4,2,0.5
20221207,浮間公園,1300-1500,4,6,1.5
20221201,浮間公園,1500-1700,4,2,0.5
20221202,浮間公園,1500-1700,4,0,0.0
20221203,浮間公園,1500-1700,4,51,12.75
20221204,浮間公園,1500-1700,4,59,14.75
20221205,浮間公園,1500-1700,4,1,0.25
20221206,浮間公園,1500-1700,4,4,1.0
20221207,浮間公園,1500-1700,4,0,0.0
20221201,浮間公園,1700-1900,4,3,0.75
20221202,浮間公園,1700-1900,4,4,1.0
20221203,浮間公園,1700-1900,4,37,9.25
20221204,浮間公園,1700-1900,4,11,2.75
20221205,浮間公園,1700-1900,4,3,0.75
20221206,浮間公園,1700-1900,4,3,0.75
20221207,浮間公園,1700-1900,4,2,0.5
20221201,浮間公園,1900-2100,4,10,2.5
20221202,浮間公園,1900-2100,4,14,3.5
20221203,浮間公園,1900-2100,4,18,4.5
20221204,浮間公園,1900-2100,4,4,1.0
