date,park,time,courts,applications,ratio
20220907,亀戸中央公園,1300-1500,4,0,0.0
20220901,亀戸中央公園,1500-1700,4,1,0.25
20220902,亀戸中央公園,1500-1700,4,0,0.0
20220903,亀戸中央公園,1500-1700,4,30,7.5
20220904,亀戸中央公園,1500-1700,4,21,5.25
20220905,亀戸中央公園,1500-1700,4,0,0.0
20220906,亀戸中央公園,1500-1700,4,0,0.0
20220907,亀戸中央公園,1500-1700,4,0,0.0
20220901,亀戸中央公園,1700-1900,4,0,0.0
20220902,亀戸中央公園,1700-1900,4,0,0.0
20220903,亀戸中央公園,1700-1900,4,34,8.5
20220904,亀戸中央公園,1700-1900,4,35,8.75
20220905,亀戸中央公園,1700-1900,4,0,0.0
20220906,亀戸中央公園,1700-1900,4,0,0.0
20220907,亀戸中央公園,1700-1900,4,0,0.0
20220901,亀戸中央公園,1900-2100,4,5,1.25
20220902,亀戸中央公園,1900-2100,4,8,2.0
20220903,亀戸中央公園,1900-2100,4,24,6.0
20220904,亀戸中央公園,1900-2100,4,12,3.0
20220905,亀戸中央公園,1900-2100,4,3,0.75
20220906,亀戸中央公園,1900-2100,4,7,1.75
20220907,亀戸中央公園,1900-2100,4,4,1.0
20220908,亀戸中央公園,900-1100,4,0,0.0
20220909,亀戸中央公園,900-1100,4,1,0.25
20220910,亀戸中央公園,900-1100,4,29,7.25
20220911,亀戸中央公園,900-1100,4,51,12.75
20220912,亀戸中央公園,900-1100,4,0,0.0
20220913,亀戸中央公園,900-1100,4,1,0.25
20220914,亀戸中央公園,900-1100,4,0,0.0
20220908,亀戸中央公園,1100-1300,4,0,0.0
20220909,亀戸中央公園,1100-1300,4,1,0.25
20220910,亀戸中央公園,1100-1300,4,22,5.5
20220911,亀戸中央公園,1100-1300,4,26,6.5
20220912,亀戸中央公園,1100-1300,4,0,0.0
20220913,亀戸中央公園,1100-1300,4,3,0.75
20220914,亀戸中央公園,1100-1300,4,0,0.0
20220908,亀戸中央公園,1300-1500,4,0,0.0
20220909,亀戸中央公園,1300-1500,4,2,0.5
20220910,亀戸中央公園,1300-1500,4,27,6.75
20220911,亀戸中央公園,1300-1500,4,25,6.25
20220912,亀戸中央公園,1300-1500,4,0,0.0
20220913,亀戸中央公園,1300-1500,4,0,0.0
20220914,亀戸中央公園,1300-1500,4,0,0.0
20220908,亀戸中央公園,1500-1700,4,0,0.0
20220909,亀戸中央公園,1500-1700,4,0,0.0
20220910,亀戸中央公園,1500-1700,4,28,7.0
20220911,亀戸中央公園,1500-1700,4,25,6.25
20220912,亀戸中央公園,1500-1700,4,0,0.0
20220913,亀戸中央公園,1500-1700,4,0,0.0
20220914,亀戸中央公園,1500-1700,4,0,0.0
20220908,亀戸中央公園,1700-1900,4,0,0.0
20220909,亀戸中央公園,1700-1900,4,22,5.5
20220910,亀戸中央公園,1700-1900,4,39,9.75
20220911,亀戸中央公園,1700-1900,4,37,9.25
20220912,亀戸中央公園,1700-1900,4,0,0.0
20220913,亀戸中央公園,1700-1900,4,0,0.0
20220914,亀戸中央公園,1700-1900,4,0,0.0
20220908,亀戸中央公園,1900-2100,4,7,1.75
20220909,亀戸中央公園,1900-2100,4,7,1.75
20220910,亀戸中央公園,1900-2100,4,39,9.75
20220911,亀戸中央公園,1900-2100,4,9,2.25
20220912,亀戸中央公園,1900-2100,4,4,1.0
20220913,亀戸中央公園,1900-2100,4,5,1.25
20220914,亀戸中央公園,1900-2100,4,4,1.0
20220915,亀戸中央公園,900-1100,4,0,0.0
20220917,亀戸中央公園,900-1100,4,18,4.5
20220918,亀戸中央公園,900-1100,4,64,16.0
20220919,亀戸中央公園,900-1100,4,30,7.5
20220920,亀戸中央公園,900-1100,4,1,0.25
20220921,亀戸中央公園,900-1100,4,0,0.0
20220915,亀戸中央公園,1100-1300,4,0,0.0
20220917,亀戸中央公園,1100-1300,4,30,7.5
20220918,亀戸中央公園,1100-1300,4,39,9.75
20220919,亀戸中央公園,1100-1300,4,25,6.25
20220920,亀戸中央公園,1100-1300,4,3,0.75
20220921,亀戸中央公園,1100-1300,4,9,2.25
20220915,亀戸中央公園,1300-1500,4,0,0.0
20220916,亀戸中央公園,1300-1500,4,1,0.25
20220917,亀戸中央公園,1300-1500,4,27,6.75
20220918,亀戸中央公園,1300-1500,4,46,11.5
20220919,亀戸中央公園,1300-1500,4,15,3.75
20220920,亀戸中央公園,1300-1500,4,11,2.75
20220921,亀戸中央公園,1300-1500,4,9,2.25
20220915,亀戸中央公園,1500-1700,4,0,0.0
20220916,亀戸中央公園,1500-1700,4,1,0.25
20220917,亀戸中央公園,1500-1700,4,34,8.5
20220918,亀戸中央公園,1500-1700,4,22,5.5
20220919,亀戸中央公園,1500-1700,4,16,4.0
20220920,亀戸中央公園,1500-1700,4,13,3.25
20220921,亀戸中央公園,1500-1700,4,0,0.0
20220915,亀戸中央公園,1700-1900,4,0,0.0
20220916,亀戸中央公園,1700-1900,4,22,5.5
20220917,亀戸中央公園,1700-1900,4,26,6.5
20220918,亀戸中央公園,1700-1900,4,34,8.5
20220919,亀戸中央公園,1700-1900,4,8,2.0
20220920,亀戸中央公園,1700-1900,4,0,0.0
20220921,亀戸中央公園,1700-1900,4,0,0.0
20220915,亀戸中央公園,1900-2100,4,6,1.5
20220916,亀戸中央公園,1900-2100,4,9,2.25
20220917,亀戸中央公園,1900-2100,4,27,6.75
20220918,亀戸中央公園,1900-2100,4,15,3.75
20220919,亀戸中央公園,1900-2100,4,5,1.25
20220920,亀戸中央公園,1900-2100,4,6,1.5
20220921,亀戸中央公園,1900-2100,4,4,1.0
20220922,亀戸中央公園,900-1100,4,0,0.0
20220923,亀戸中央公園,900-1100,4,19,4.75
20220924,亀戸中央公園,900-1100,4,25,6.25
20220925,亀戸中央公園,900-1100,4,35,8.75
20220926,亀戸中央公園,900-1100,4,1,0.25
20220927,亀戸中央公園,900-1100,4,1,0.25
20220928,亀戸中央公園,900-1100,4,0,0.0
20220922,亀戸中央公園,1100-1300,4,0,0.0
20220923,亀戸中央公園,1100-1300,4,10,2.5
20220924,亀戸中央公園,1100-1300,4,20,5.0
20220925,亀戸中央公園,1100-1300,4,32,8.0
20220926,亀戸中央公園,1100-1300,4,0,0.0
20220927,亀戸中央公園,1100-1300,4,3,0.75
20220928,亀戸中央公園,1100-1300,4,0,0.0
20220922,亀戸中央公園,1300-1500,4,0,0.0
20220923,亀戸中央公園,1300-1500,4,15,3.75
20220924,亀戸中央公園,1300-1500,4,14,3.5
20220925,亀戸中央公園,1300-1500,4,30,7.5
20220926,亀戸中央公園,1300-1500,4,0,0.0
20220927,亀戸中央公園,1300-1500,4,0,0.0
20220928,亀戸中央公園,1300-1500,4,0,0.0
20220922,亀戸中央公園,1500-1700,4,1,0.25
20220923,亀戸中央公園,1500-1700,4,30,7.5
20220924,亀戸中央公園,1500-1700,4,16,4.0
20220925,亀戸中央公園,1500-1700,4,57,14.25
20220926,亀戸中央公園,1500-1700,4,0,0.0
20220927,亀戸中央公園,1500-1700,4,0,0.0
20220928,亀戸中央公園,1500-1700,4,0,0.0
20220922,亀戸中央公園,1700-1900,4,0,0.0
20220923,亀戸中央公園,1700-1900,4,15,3.75
20220924,亀戸中央公園,1700-1900,4,22,5.5
20220925,亀戸中央公園,1700-1900,4,38,9.5
20220926,亀戸中央公園,1700-1900,4,0,0.0
20220927,亀戸中央公園,1700-1900,4,0,0.0
20220928,亀戸中央公園,1700-1900,4,0,0.0
20220922,亀戸中央公園,1900-2100,4,9,2.25
20220923,亀戸中央公園,1900-2100,4,7,1.75
20220924,亀戸中央公園,1900-2100,4,22,5.5
20220925,亀戸中央公園,1900-2100,4,12,3.0
20220926,亀戸中央公園,1900-2100,4,4,1.0
20220927,亀戸中央公園,1900-2100,4,5,1.25
20220928,亀戸中央公園,1900-2100,4,4,1.0
20220929,亀戸中央公園,900-1100,4,0,0.0
20220930,亀戸中央公園,900-1100,4,1,0.25
20220929,亀戸中央公園,1100-1300,4,0,0.0
20220930,亀戸中央公園,1100-1300,4,1,0.25
20220929,亀戸中央公園,1300-1500,4,0,0.0
20220930,亀戸中央公園,1300-1500,4,1,0.25
20220929,亀戸中央公園,1500-1700,4,1,0.25
20220930,亀戸中央公園,1500-1700,4,0,0.0
20220929,亀戸中央公園,1700-1900,4,0,0.0
20220930,亀戸中央公園,1700-1900,4,0,0.0
20220929,亀戸中央公園,1900-2100,4,4,1.0
20220930,亀戸中央公園,1900-2100,4,7,1.75
20220901,木場公園,900-1100,6,0,0.0
20220902,木場公園,900-1100,6,2,0.3333333333333333
20220903,木場公園,900-1100,6,96,16.0
20220904,木場公園,900-1100,6,107,17.833333333333332
20220905,木場公園,900-1100,6,4,0.6666666666666666
20220906,木場公園,900-1100,6,4,0.6666666666666666
20220907,木場公園,900-1100,6,4,0.6666666666666666
20220901,木場公園,1100-1300,6,10,1.6666666666666667
20220902,木場公園,1100-1300,6,2,0.3333333333333333
20220903,木場公園,1100-1300,6,69,11.5
20220904,木場公園,1100-1300,6,70,11.666666666666666
20220905,木場公園,1100-1300,6,15,2.5
20220906,木場公園,1100-1300,6,2,0.3333333333333333
20220907,木場公園,1100-1300,6,4,0.6666666666666666
20220901,木場公園,1300-1500,6,1,0.16666666666666666
20220902,木場公園,1300-1500,6,0,0.0
20220903,木場公園,1300-1500,6,81,13.5
20220904,木場公園,1300-1500,6,97,16.166666666666668
20220905,木場公園,1300-1500,6,0,0.0
20220906,木場公園,1300-1500,6,5,0.8333333333333334
20220907,木場公園,1300-1500,6,3,0.5
20220901,木場公園,1500-1700,6,4,0.6666666666666666
20220902,木場公園,1500-1700,6,0,0.0
20220903,木場公園,1500-1700,6,102,17.0
20220904,木場公園,1500-1700,6,40,6.666666666666667
20220905,木場公園,1500-1700,6,0,0.0
20220906,木場公園,1500-1700,6,1,0.16666666666666666
20220907,木場公園,1500-1700,6,3,0.5
20220901,木場公園,1700-1900,6,6,1.0
20220902,木場公園,1700-1900,6,32,5.333333333333333
20220903,木場公園,1700-1900,6,68,11.333333333333334
20220904,木場公園,1700-1900,6,26,4.333333333333333
20220905,木場公園,1700-1900,6,4,0.6666666666666666
20220906,木場公園,1700-1900,6,6,1.0
20220907,木場公園,1700-1900,6,2,0.3333333333333333
20220901,木場公園,1900-2100,6,12,2.0
20220902,木場公園,1900-2100,6,20,3.3333333333333335
20220903,木場公園,1900-2100,6,34,5.666666666666667
20220904,木場公園,1900-2100,6,11,1.8333333333333333
20220905,木場公園,1900-2100,6,11,1.8333333333333333
20220906,木場公園,1900-2100,6,23,3.8333333333333335
20220907,木場公園,1900-2100,6,11,1.8333333333333333
20220908,木場公園,900-1100,6,1,0.16666666666666666
20220909,木場公園,900-1100,6,3,0.5
20220913,木場公園,900-1100,6,6,1.0
20220914,木場公園,900-1100,6,5,0.8333333333333334
20220908,木場公園,1100-1300,6,8,1.3333333333333333
20220909,木場公園,1100-1300,6,3,0.5
20220913,木場公園,1100-1300,6,2,0.3333333333333333
20220914,木場公園,1100-1300,6,9,1.5
20220908,木場公園,1300-1500,6,0,0.0
20220909,木場公園,1300-1500,6,1,0.16666666666666666
20220912,木場公園,1300-1500,6,26,4.333333333333333
20220913,木場公園,1300-1500,6,4,0.6666666666666666
20220914,木場公園,1300-1500,6,2,0.3333333333333333
20220908,木場公園,1500-1700,6,1,0.16666666666666666
20220909,木場公園,1500-1700,6,4,0.6666666666666666
20220912,木場公園,1500-1700,6,10,1.6666666666666667
20220913,木場公園,1500-1700,6,1,0.16666666666666666
20220914,木場公園,1500-1700,6,3,0.5
20220908,木場公園,1700-1900,6,3,0.5
20220909,木場公園,1700-1900,6,6,1.0
20220912,木場公園,1700-1900,6,1,0.16666666666666666
20220913,木場公園,1700-1900,6,6,1.0
20220914,木場公園,1700-1900,6,5,0.8333333333333334
20220908,木場公園,1900-2100,6,26,4.333333333333333
20220909,木場公園,1900-2100,6,28,4.666666666666667
20220910,木場公園,1900-2100,6,35,5.833333333333333
20220911,木場公園,1900-2100,6,22,3.6666666666666665
20220912,木場公園,1900-2100,6,14,2.3333333333333335
20220913,木場公園,1900-2100,6,17,2.8333333333333335
20220914,木場公園,1900-2100,6,52,8.666666666666666
20220915,木場公園,900-1100,6,2,0.3333333333333333
20220916,木場公園,900-1100,6,3,0.5
20220917,木場公園,900-1100,6,80,13.333333333333334
20220918,木場公園,900-1100,6,101,16.833333333333332
20220919,木場公園,900-1100,6,40,6.666666666666667
20220920,木場公園,900-1100,6,9,1.5
20220921,木場公園,900-1100,6,5,0.8333333333333334
20220915,木場公園,1100-1300,6,17,2.8333333333333335
20220916,木場公園,1100-1300,6,3,0.5
20220917,木場公園,1100-1300,6,46,7.666666666666667
20220918,木場公園,1100-1300,6,54,9.0
20220919,木場公園,1100-1300,6,54,9.0
20220920,木場公園,1100-1300,6,2,0.3333333333333333
20220921,木場公園,1100-1300,6,2,0.3333333333333333
20220915,木場公園,1300-1500,6,4,0.6666666666666666
20220916,木場公園,1300-1500,6,1,0.16666666666666666
20220917,木場公園,1300-1500,6,34,5.666666666666667
20220918,木場公園,1300-1500,6,64,10.666666666666666
20220919,木場公園,1300-1500,6,56,9.333333333333334
20220920,木場公園,1300-1500,6,4,0.6666666666666666
20220921,木場公園,1300-1500,6,3,0.5
20220915,木場公園,1500-1700,6,1,0.16666666666666666
20220916,木場公園,1500-1700,6,1,0.16666666666666666
20220917,木場公園,1500-1700,6,57,9.5
20220918,木場公園,1500-1700,6,42,7.0
20220919,木場公園,1500-1700,6,50,8.333333333333334
20220920,木場公園,1500-1700,6,0,0.0
20220921,木場公園,1500-1700,6,2,0.3333333333333333
20220915,木場公園,1700-1900,6,7,1.1666666666666667
20220916,木場公園,1700-1900,6,32,5.333333333333333
20220917,木場公園,1700-1900,6,40,6.666666666666667
20220918,木場公園,1700-1900,6,35,5.833333333333333
20220919,木場公園,1700-1900,6,37,6.166666666666667
20220920,木場公園,1700-1900,6,8,1.3333333333333333
20220921,木場公園,1700-1900,6,2,0.3333333333333333
20220915,木場公園,1900-2100,6,15,2.5
20220916,木場公園,1900-2100,6,18,3.0
20220917,木場公園,1900-2100,6,27,4.5
20220918,木場公園,1900-2100,6,11,1.8333333333333333
20220919,木場公園,1900-2100,6,8,1.3333333333333333
20220920,木場公園,1900-2100,6,21,3.5
20220921,木場公園,1900-2100,6,50,8.333333333333334
20220922,木場公園,900-1100,6,4,0.6666666666666666
20220923,木場公園,900-1100,6,75,12.5
20220924,木場公園,900-1100,6,86,14.333333333333334
20220925,木場公園,900-1100,6,146,24.333333333333332
20220926,木場公園,900-1100,6,2,0.3333333333333333
20220927,木場公園,900-1100,6,4,0.6666666666666666
20220928,木場公園,900-1100,6,2,0.3333333333333333
20220922,木場公園,1100-1300,6,8,1.3333333333333333
20220923,木場公園,1100-1300,6,52,8.666666666666666
20220924,木場公園,1100-1300,6,52,8.666666666666666
20220925,木場公園,1100-1300,6,46,7.666666666666667
20220926,木場公園,1100-1300,6,6,1.0
20220927,木場公園,1100-1300,6,1,0.16666666666666666
20220928,木場公園,1100-1300,6,12,2.0
20220922,木場公園,1300-1500,6,0,0.0
20220923,木場公園,1300-1500,6,76,12.666666666666666
20220924,木場公園,1300-1500,6,42,7.0
20220925,木場公園,1300-1500,6,56,9.333333333333334
20220926,木場公園,1300-1500,6,14,2.3333333333333335
20220927,木場公園,1300-1500,6,4,0.6666666666666666
20220928,木場公園,1300-1500,6,7,1.1666666666666667
20220922,木場公園,1500-1700,6,2,0.3333333333333333
20220923,木場公園,1500-1700,6,72,12.0
20220924,木場公園,1500-1700,6,38,6.333333333333333
20220925,木場公園,1500-1700,6,51,8.5
20220926,木場公園,1500-1700,6,11,1.8333333333333333
20220927,木場公園,1500-1700,6,1,0.16666666666666666
20220928,木場公園,1500-1700,6,2,0.3333333333333333
20220922,木場公園,1700-1900,6,5,0.8333333333333334
20220923,木場公園,1700-1900,6,40,6.666666666666667
20220924,木場公園,1700-1900,6,42,7.0
20220925,木場公園,1700-1900,6,35,5.833333333333333
20220926,木場公園,1700-1900,6,4,0.6666666666666666
20220927,木場公園,1700-1900,6,7,1.1666666666666667
20220928,木場公園,1700-1900,6,2,0.3333333333333333
20220922,木場公園,1900-2100,6,15,2.5
20220923,木場公園,1900-2100,6,19,3.1666666666666665
20220924,木場公園,1900-2100,6,17,2.8333333333333335
20220925,木場公園,1900-2100,6,15,2.5
20220926,木場公園,1900-2100,6,12,2.0
20220927,木場公園,1900-2100,6,14,2.3333333333333335
20220928,木場公園,1900-2100,6,26,4.333333333333333
20220929,木場公園,900-1100,6,4,0.6666666666666666
20220930,木場公園,900-1100,6,2,0.3333333333333333
20220929,木場公園,1100-1300,6,8,1.3333333333333333
20220930,木場公園,1100-1300,6,6,1.0
20220929,木場公園,1300-1500,6,3,0.5
20220930,木場公園,1300-1500,6,1,0.16666666666666666
20220929,木場公園,1500-1700,6,2,0.3333333333333333
20220930,木場公園,1500-1700,6,2,0.3333333333333333
20220929,木場公園,1700-1900,6,0,0.0
20220930,木場公園,1700-1900,6,4,0.6666666666666666
20220929,木場公園,1900-2100,6,12,2.0
20220930,木場公園,1900-2100,6,36,6.0
20220901,祖師谷公園,900-1100,4,15,3.75
20220902,祖師谷公園,900-1100,4,22,5.5
20220903,祖師谷公園,900-1100,4,71,17.75
20220904,祖師谷公園,900-1100,4,69,17.25
20220905,祖師谷公園,900-1100,4,22,5.5
20220906,祖師谷公園,900-1100,4,27,6.75
20220907,祖師谷公園,900-1100,4,27,6.75
20220901,祖師谷公園,1100-1300,4,22,5.5
20220902,祖師谷公園,1100-1300,4,11,2.75
20220903,祖師谷公園,1100-1300,4,42,10.5
20220904,祖師谷公園,1100-1300,4,37,9.25
20220905,祖師谷公園,1100-1300,4,11,2.75
20220906,祖師谷公園,1100-1300,4,3,0.75
20220907,祖師谷公園,1100-1300,4,10,2.5
20220901,祖師谷公園,1300-1500,4,4,1.0
20220902,祖師谷公園,1300-1500,4,4,1.0
20220903,祖師谷公園,1300-1500,4,36,9.0
20220904,祖師谷公園,1300-1500,4,36,9.0
20220905,祖師谷公園,1300-1500,4,5,1.25
20220906,祖師谷公園,1300-1500,4,12,3.0
20220907,祖師谷公園,1300-1500,4,11,2.75
20220901,祖師谷公園,1500-1700,4,5,1.25
20220902,祖師谷公園,1500-1700,4,6,1.5
20220903,祖師谷公園,1500-1700,4,45,11.25
20220904,祖師谷公園,1500-1700,4,35,8.75
20220905,祖師谷公園,1500-1700,4,10,2.5
20220906,祖師谷公園,1500-1700,4,6,1.5
20220907,祖師谷公園,1500-1700,4,5,1.25
20220908,祖師谷公園,900-1100,4,25,6.25
20220909,祖師谷公園,900-1100,4,29,7.25
20220910,祖師谷公園,900-1100,4,46,11.5
20220911,祖師谷公園,900-1100,4,70,17.5
20220912,祖師谷公園,900-1100,4,20,5.0
20220913,祖師谷公園,900-1100,4,26,6.5
20220914,祖師谷公園,900-1100,4,22,5.5
20220908,祖師谷公園,1100-1300,4,24,6.0
20220909,祖師谷公園,1100-1300,4,11,2.75
20220910,祖師谷公園,1100-1300,4,43,10.75
20220911,祖師谷公園,1100-1300,4,44,11.0
20220912,祖師谷公園,1100-1300,4,16,4.0
20220913,祖師谷公園,1100-1300,4,10,2.5
20220914,祖師谷公園,1100-1300,4,8,2.0
20220908,祖師谷公園,1300-1500,4,7,1.75
20220909,祖師谷公園,1300-1500,4,10,2.5
20220910,祖師谷公園,1300-1500,4,24,6.0
20220911,祖師谷公園,1300-1500,4,60,15.0
20220912,祖師谷公園,1300-1500,4,12,3.0
20220913,祖師谷公園,1300-1500,4,12,3.0
20220914,祖師谷公園,1300-1500,4,15,3.75
20220908,祖師谷公園,1500-1700,4,9,2.25
20220909,祖師谷公園,1500-1700,4,6,1.5
20220910,祖師谷公園,1500-1700,4,48,12.0
20220911,祖師谷公園,1500-1700,4,48,12.0
20220912,祖師谷公園,1500-1700,4,6,1.5
20220913,祖師谷公園,1500-1700,4,10,2.5
20220914,祖師谷公園,1500-1700,4,7,1.75
20220915,祖師谷公園,900-1100,4,32,8.0
20220916,祖師谷公園,900-1100,4,17,4.25
20220917,祖師谷公園,900-1100,4,69,17.25
20220918,祖師谷公園,900-1100,4,51,12.75
20220919,祖師谷公園,900-1100,4,38,9.5
20220920,祖師谷公園,900-1100,4,27,6.75
20220921,祖師谷公園,900-1100,4,33,8.25
20220915,祖師谷公園,1100-1300,4,24,6.0
20220916,祖師谷公園,1100-1300,4,9,2.25
20220917,祖師谷公園,1100-1300,4,38,9.5
20220918,祖師谷公園,1100-1300,4,31,7.75
20220919,祖師谷公園,1100-1300,4,26,6.5
20220920,祖師谷公園,1100-1300,4,36,9.0
20220921,祖師谷公園,1100-1300,4,9,2.25
20220915,祖師谷公園,1300-1500,4,22,5.5
20220916,祖師谷公園,1300-1500,4,7,1.75
20220917,祖師谷公園,1300-1500,4,51,12.75
20220918,祖師谷公園,1300-1500,4,32,8.0
20220919,祖師谷公園,1300-1500,4,35,8.75
20220920,祖師谷公園,1300-1500,4,30,7.5
20220921,祖師谷公園,1300-1500,4,12,3.0
20220915,祖師谷公園,1500-1700,4,21,5.25
20220916,祖師谷公園,1500-1700,4,5,1.25
20220917,祖師谷公園,1500-1700,4,41,10.25
20220918,祖師谷公園,1500-1700,4,32,8.0
20220919,祖師谷公園,1500-1700,4,27,6.75
20220920,祖師谷公園,1500-1700,4,8,2.0
20220921,祖師谷公園,1500-1700,4,11,2.75
20220922,祖師谷公園,900-1100,4,32,8.0
20220923,祖師谷公園,900-1100,4,42,10.5
20220924,祖師谷公園,900-1100,4,64,16.0
20220925,祖師谷公園,900-1100,4,53,13.25
20220926,祖師谷公園,900-1100,4,27,6.75
20220928,祖師谷公園,900-1100,4,12,3.0
20220922,祖師谷公園,1100-1300,4,18,4.5
20220923,祖師谷公園,1100-1300,4,50,12.5
20220924,祖師谷公園,1100-1300,4,23,5.75
20220925,祖師谷公園,1100-1300,4,44,11.0
20220926,祖師谷公園,1100-1300,4,10,2.5
20220928,祖師谷公園,1100-1300,4,4,1.0
20220922,祖師谷公園,1300-1500,4,9,2.25
20220923,祖師谷公園,1300-1500,4,35,8.75
20220924,祖師谷公園,1300-1500,4,27,6.75
20220925,祖師谷公園,1300-1500,4,49,12.25
20220926,祖師谷公園,1300-1500,4,8,2.0
20220928,祖師谷公園,1300-1500,4,9,2.25
20220922,祖師谷公園,1500-1700,4,8,2.0
20220923,祖師谷公園,1500-1700,4,34,8.5
20220924,祖師谷公園,1500-1700,4,44,11.0
20220925,祖師谷公園,1500-1700,4,35,8.75
20220926,祖師谷公園,1500-1700,4,13,3.25
20220928,祖師谷公園,1500-1700,4,12,3.0
20220929,祖師谷公園,900-1100,4,13,3.25
20220930,祖師谷公園,900-1100,4,16,4.0
20220929,祖師谷公園,1100-1300,4,18,4.5
20220930,祖師谷公園,1100-1300,4,15,3.75
20220929,祖師谷公園,1300-1500,4,6,1.5
20220930,祖師谷公園,1300-1500,4,10,2.5
20220929,祖師谷公園,1500-1700,4,5,1.25
20220930,祖師谷公園,1500-1700,4,7,1.75
20220901,東白鬚公園,900-1100,4,0,0.0
20220902,東白鬚公園,900-1100,4,0,0.0
20220903,東白鬚公園,900-1100,4,26,6.5
20220904,東白鬚公園,900-1100,4,48,12.0
20220905,東白鬚公園,900-1100,4,0,0.0
20220906,東白鬚公園,900-1100,4,0,0.0
20220907,東白鬚公園,900-1100,4,0,0.0
20220901,東白鬚公園,1100-1300,4,0,0.0
20220902,東白鬚公園,1100-1300,4,0,0.0
20220903,東白鬚公園,1100-1300,4,13,3.25
20220904,東白鬚公園,1100-1300,4,36,9.0
20220905,東白鬚公園,1100-1300,4,1,0.25
20220906,東白鬚公園,1100-1300,4,0,0.0
20220907,東白鬚公園,1100-1300,4,0,0.0
20220901,東白鬚公園,1300-1500,4,0,0.0
20220902,東白鬚公園,1300-1500,4,0,0.0
20220903,東白鬚公園,1300-1500,4,19,4.75
20220904,東白鬚公園,1300-1500,4,18,4.5
20220905,東白鬚公園,1300-1500,4,0,0.0
20220906,東白鬚公園,1300-1500,4,0,0.0
20220907,東白鬚公園,1300-1500,4,0,0.0
20220901,東白鬚公園,1500-1700,4,0,0.0
20220902,東白鬚公園,1500-1700,4,0,0.0
20220903,東白鬚公園,1500-1700,4,12,3.0
20220904,東白鬚公園,1500-1700,4,25,6.25
20220905,東白鬚公園,1500-1700,4,0,0.0
20220906,東白鬚公園,1500-1700,4,0,0.0
20220907,東白鬚公園,1500-1700,4,0,0.0
20220908,東白鬚公園,900-1100,4,0,0.0
20220909,東白鬚公園,900-1100,4,0,0.0
20220910,東白鬚公園,900-1100,4,30,7.5
20220911,東白鬚公園,900-1100,4,51,12.75
20220912,東白鬚公園,900-1100,4,0,0.0
20220913,東白鬚公園,900-1100,4,0,0.0
20220914,東白鬚公園,900-1100,4,0,0.0
20220908,東白鬚公園,1100-1300,4,0,0.0
20220909,東白鬚公園,1100-1300,4,0,0.0
20220910,東白鬚公園,1100-1300,4,37,9.25
20220911,東白鬚公園,1100-1300,4,41,10.25
20220912,東白鬚公園,1100-1300,4,1,0.25
20220913,東白鬚公園,1100-1300,4,0,0.0
20220914,東白鬚公園,1100-1300,4,0,0.0
20220908,東白鬚公園,1300-1500,4,0,0.0
20220909,東白鬚公園,1300-1500,4,0,0.0
20220910,東白鬚公園,1300-1500,4,47,11.75
20220911,東白鬚公園,1300-1500,4,51,12.75
20220913,東白鬚公園,1300-1500,4,0,0.0
20220914,東白鬚公園,1300-1500,4,0,0.0
20220908,東白鬚公園,1500-1700,4,0,0.0
20220909,東白鬚公園,1500-1700,4,0,0.0
20220910,東白鬚公園,1500-1700,4,12,3.0
20220911,東白鬚公園,1500-1700,4,39,9.75
20220913,東白鬚公園,1500-1700,4,0,0.0
20220914,東白鬚公園,1500-1700,4,0,0.0
20220915,東白鬚公園,900-1100,4,0,0.0
20220916,東白鬚公園,900-1100,4,0,0.0
20220917,東白鬚公園,900-1100,4,24,6.0
20220918,東白鬚公園,900-1100,4,45,11.25
20220919,東白鬚公園,900-1100,4,42,10.5
20220920,東白鬚公園,900-1100,4,0,0.0
20220921,東白鬚公園,900-1100,4,0,0.0
20220915,東白鬚公園,1100-1300,4,0,0.0
20220916,東白鬚公園,1100-1300,4,0,0.0
20220917,東白鬚公園,1100-1300,4,16,4.0
20220918,東白鬚公園,1100-1300,4,24,6.0
20220919,東白鬚公園,1100-1300,4,20,5.0
20220920,東白鬚公園,1100-1300,4,0,0.0
20220921,東白鬚公園,1100-1300,4,0,0.0
20220915,東白鬚公園,1300-1500,4,0,0.0
20220916,東白鬚公園,1300-1500,4,0,0.0
20220917,東白鬚公園,1300-1500,4,20,5.0
20220918,東白鬚公園,1300-1500,4,15,3.75
20220919,東白鬚公園,1300-1500,4,15,3.75
20220920,東白鬚公園,1300-1500,4,0,0.0
20220921,東白鬚公園,1300-1500,4,0,0.0
20220915,東白鬚公園,1500-1700,4,0,0.0
20220916,東白鬚公園,1500-1700,4,0,0.0
20220917,東白鬚公園,1500-1700,4,17,4.25
20220918,東白鬚公園,1500-1700,4,14,3.5
20220919,東白鬚公園,1500-1700,4,15,3.75
20220920,東白鬚公園,1500-1700,4,0,0.0
20220921,東白鬚公園,1500-1700,4,0,0.0
20220922,東白鬚公園,900-1100,4,0,0.0
20220923,東白鬚公園,900-1100,4,41,10.25
20220924,東白鬚公園,900-1100,4,15,3.75
20220925,東白鬚公園,900-1100,4,58,14.5
20220926,東白鬚公園,900-1100,4,0,0.0
20220927,東白鬚公園,900-1100,4,0,0.0
20220928,東白鬚公園,900-1100,4,0,0.0
20220922,東白鬚公園,1100-1300,4,0,0.0
20220923,東白鬚公園,1100-1300,4,27,6.75
20220924,東白鬚公園,1100-1300,4,38,9.5
